149,XEHXyG57LUc,https://youtube.com/watch?v=XEHXyG57LUc,Face Mask with Filter Pocket | How to make Face Mask Cloth from Old T-Shirt | No Sewing Machine,3:18,3.3,449K,2 weeks ago
150,oPYp-kjiqtw,https://youtube.com/watch?v=oPYp-kjiqtw,How To Make A DIY No-Sew Face Mask | Good Housekeeping,5:35,5.583333333333333,448K,2 weeks ago
151,6DuMYt_RFhU,https://youtube.com/watch?v=6DuMYt_RFhU,How to make  face mask homemade stitching method,5:39,5.65,447K,1 month ago
152,REtQwwRoxuY,https://youtube.com/watch?v=REtQwwRoxuY,How to make your own face mask. No sewing required.,2:19,2.3166666666666664,425K,2 weeks ago
153,aI2jfhppzBk,https://youtube.com/watch?v=aI2jfhppzBk,"How to make an easy, no-sew face mask",1:42,1.7,424K,3 weeks ago
154,mz31_EcLMbI,https://youtube.com/watch?v=mz31_EcLMbI,3 DIY RE-USABLE FACE MASK TO PROTECT FROM SICK //3 Difficulty Levels// Cause You Asked Me To Do,11:43,11.716666666666667,419K,1 month ago
155,mai-UqdNRi8,https://youtube.com/watch?v=mai-UqdNRi8,Easy No-Sew Shop Towel Mask - Please please share! Also on Facebook.,11:37,11.616666666666667,410K,1 month ago
156,iIuQMZ1Iw5M,https://youtube.com/watch?v=iIuQMZ1Iw5M,HOW TO MAKE BEST FIT FACE MASK WITH FILTER POCKET | Easy Sew Tshirt Mask with Hair Ties,12:37,12.616666666666667,403K,1 day ago
157,w9-QaEwBPTM,https://youtube.com/watch?v=w9-QaEwBPTM,Fabric face mask DIY,26:04,26.066666666666666,402K,1 month ago
158,ZOtQ6DU3P60,https://youtube.com/watch?v=ZOtQ6DU3P60,"🚨 NO SEW 🚨, EASY, 2-Minute Face Mask w/FILTER made with LuLaRoe Leggings",4:32,4.533333333333333,401K,3 weeks ago
159,KrZS00fjgI0,https://youtube.com/watch?v=KrZS00fjgI0,How to make FACE MASK for Corona Virus prevention – Quick and Easy,13:10,13.166666666666666,398K,2 months ago
160,U85xbxlstyg,https://youtube.com/watch?v=U85xbxlstyg,I made hospital-approved face masks | WITHWENDY,10:10,10.166666666666666,397K,2 weeks ago
161,Fv2zrkE5yQ4,https://youtube.com/watch?v=Fv2zrkE5yQ4,Child Size Face Mask Sewing Tutorial with Ties and Filter Pocket - Fast and Efficient!,20:27,20.45,379K,3 weeks ago
162,S0TUgpI9ppg,https://youtube.com/watch?v=S0TUgpI9ppg,"How to make a WASHABLE FACE MASK | Water repellant, snug fit, comfortable, shapeable nose wire.",22:13,22.216666666666665,362K,1 month ago
163,Mgp7DSGN33k,https://youtube.com/watch?v=Mgp7DSGN33k,How to Make a DIY No-Sew Face Mask,1:20,1.3333333333333333,360K,2 weeks ago
164,x64QdUl5mgE,https://youtube.com/watch?v=x64QdUl5mgE&t=67s,DIY Face Mask Filter with HEPA Fabric,11:26,11.433333333333334,359K,3 weeks ago
165,v9FSDSc76q4,https://youtube.com/watch?v=v9FSDSc76q4,DIY PPE: Quick and Easy Face Shield,3:20,3.3333333333333335,357K,3 weeks ago
166,IJ98lHPqZZo,https://youtube.com/watch?v=IJ98lHPqZZo,How To Make A Face Mask At Home! Easy DIY Masks **Tutorial W/ Piper Rockelle** 😷😃| Sophie Fergi,8:21,8.35,350K,2 weeks ago
167,IlTTiQnSq_4,https://youtube.com/watch?v=IlTTiQnSq_4,How to Make a Face Mask at Home Easy | DIY Face Mask No Sewing Machine,5:01,5.016666666666667,349K,1 day ago
168,3nkFkQXaUbQ,https://youtube.com/watch?v=3nkFkQXaUbQ,How to Make a Face Mask using the Joann Fabric's pattern guide,4:32,4.533333333333333,348K,1 month ago
169,p2Lwyw2tOng,https://youtube.com/watch?v=p2Lwyw2tOng,Face Mask Pattern - No Sewing Machine - Hand Stitch Style for Beginners,12:08,12.133333333333333,335K,2 weeks ago
170,Evvr7l1lb88,https://youtube.com/watch?v=Evvr7l1lb88,How to make face mask || NO Sewing machine! Diy face mask,10:31,10.516666666666667,332K,1 week ago
171,JTmtO-_1Seo,https://youtube.com/watch?v=JTmtO-_1Seo,How To Make Face Mask At Home by Handkerchief//How To make Face Mask/रूमाल से बनाए फेस मास्क घर पे,2:21,2.35,327K,1 month ago
172,XHT5yUQer5w,https://youtube.com/watch?v=XHT5yUQer5w,How to Make a Fabric Face Mask Fast & Easy | With or Without Elastic | a Shabby Fabrics Tutorial,17:05,17.083333333333332,327K,3 weeks ago
173,0JGQv1hnuH0,https://youtube.com/watch?v=0JGQv1hnuH0,SUPER EASY Beginner Sewing Mask Tutorial - THE EASIEST 5-minute face mask,2:43,2.716666666666667,323K,3 weeks ago
174,F8vyTKi8UbQ,https://youtube.com/watch?v=F8vyTKi8UbQ,how to make face mask at home | corona virus mask | surgical face mask  | mask diy,6:18,6.3,322K,1 month ago
175,h2t-gpDSkGM,https://youtube.com/watch?v=h2t-gpDSkGM,How to Sew a Face Mask with Pocket,7:48,7.8,317K,2 months ago
176,5IiT9cSD-Ec,https://youtube.com/watch?v=5IiT9cSD-Ec,'Secret Ingredient' Might Make Your DIY Face Mask More Effective,2:34,2.5666666666666664,316K,2 weeks ago
177,4N3dZ6z7O3o,https://youtube.com/watch?v=4N3dZ6z7O3o,रुमाल का सर्जिकल face mask फोल्ड handkerchief how to make face masks,2:20,2.3333333333333335,311K,1 month ago
178,ghimM0GGulQ,https://youtube.com/watch?v=ghimM0GGulQ,How to make perfect size face mask | DIY,4:15,4.25,300K,1 week ago
179,QWLFdSw_6LA,https://youtube.com/watch?v=QWLFdSw_6LA,Face Mask COVER to Extend Your Surgical Mask Life 🤗,7:03,7.05,299K,2 weeks ago
180,mBiPshp6cOE,https://youtube.com/watch?v=mBiPshp6cOE,💙Making Your Own Face Mask at Home ☔ How to Make Face Mask 🍀 Economical Face Mask Diy !,3:32,3.533333333333333,298K,1 month ago
181,uXfVq-pFgnQ,https://youtube.com/watch?v=uXfVq-pFgnQ,😷 How to Make Face Mask at Home ~ Useful Face Mask Diy ~ Face Mask Ideas,8:50,8.833333333333334,296K,3 weeks ago
182,tROlhbVeuI4,https://youtube.com/watch?v=tROlhbVeuI4,How to make mask at home With easy method | homemade face mask | face Mask cutting and Stitching,6:56,6.933333333333334,294K,1 month ago
183,iJWhZJZoAe4,https://youtube.com/watch?v=iJWhZJZoAe4,How To Make A Coronavirus Face Mask At Home | TODAY,3:33,3.55,293K,2 weeks ago
184,239Ru4uFBeo,https://youtube.com/watch?v=239Ru4uFBeo,DIY Face Mask for #COVID-19,5:24,5.4,290K,2 months ago
185,FiYOs2PagvE,https://youtube.com/watch?v=FiYOs2PagvE,DIY Face Mask with Handkerchief and Rubber bands /Face mask for Coronavirus,2:32,2.533333333333333,289K,1 month ago
186,KI9KPcRHaxo,https://youtube.com/watch?v=KI9KPcRHaxo,Face Mask with Filter Pocket | How to make Cloth Face Mask | Face Mask No Sewing Machine,17:16,17.266666666666666,285K,1 week ago
187,7TasM4uRj74,https://youtube.com/watch?v=7TasM4uRj74,Make a bandana face mask in under 1 minute with just two materials l GMA Digital,0:43,0.7166666666666667,285K,1 week ago
188,hNs_OAkidds,https://youtube.com/watch?v=hNs_OAkidds,DIY FACE MASK | No Sew | Paper Wipe Mask | Handkerchief Mask | How To Make | SUPER EASY | Tutorial,8:12,8.2,283K,1 month ago
189,CvDZzmwFLGg,https://youtube.com/watch?v=CvDZzmwFLGg,How to make face mask with the bra | DIY,2:10,2.1666666666666665,281K,1 month ago
190,9YLXEhSjVsw,https://youtube.com/watch?v=9YLXEhSjVsw,Surgeon General shows how to make face masks,0:46,0.7666666666666667,279K,3 weeks ago
191,1zasVducHVU,https://youtube.com/watch?v=1zasVducHVU,"DIY No Sew Bandana Face Masks - 3 Ways, Quick & Easy",6:20,6.333333333333333,278K,3 weeks ago
192,PI1GxNjAjlw,https://youtube.com/watch?v=PI1GxNjAjlw,Surgeon General Shows How to Make Your Own Face Covering,0:46,0.7666666666666667,272K,3 weeks ago
193,sNjDXuTt-ss,https://youtube.com/watch?v=sNjDXuTt-ss,Face Mask Ear Saver | Adapter for No-Sew Face Mask Bandana | How to Make Face Mask Adapter,5:43,5.716666666666667,267K,1 week ago
194,dFzYYUWEuyg,https://youtube.com/watch?v=dFzYYUWEuyg,"EASY DIY Crochet Face Mask with Filter, by Bonnie Barker",40:52,40.86666666666667,267K,1 month ago
195,zPVNabrABTQ,https://youtube.com/watch?v=zPVNabrABTQ,How to make face mask with dishtowel (quick & easy),2:00,2,264K,4 weeks ago
196,PhDFaulAgoA,https://youtube.com/watch?v=PhDFaulAgoA,DIY Face Mask | How to Make your own Mask | Surgical Mask | Quick Fast DIY Mask,6:09,6.15,259K,1 month ago
197,tNF8gK2ZLnU,https://youtube.com/watch?v=tNF8gK2ZLnU,DIY Cloth Face Masks (no sewing or cutting!),3:19,3.3166666666666664,257K,2 weeks ago
198,x_HgS61y9BY,https://youtube.com/watch?v=x_HgS61y9BY,Easy DIY No Sew T-Shirt Face Mask,9:47,9.783333333333333,257K,2 weeks ago
199,Fot_2JY99ME,https://youtube.com/watch?v=Fot_2JY99ME,How To Make a FACE MASK With A Filter Pocket | DIY Sewing Tutorial #FaceMask,13:22,13.366666666666667,255K,4 weeks ago
200,Vd-5ja5JGbQ,https://youtube.com/watch?v=Vd-5ja5JGbQ,How to make face mask | DIY,3:05,3.0833333333333335,255K,1 month ago
201,8K6ufO2JP-c,https://youtube.com/watch?v=8K6ufO2JP-c,EASY STEPS DIY Face Mask| No Sewing Machine,10:06,10.1,250K,1 month ago
202,k5rP11LFH68,https://youtube.com/watch?v=k5rP11LFH68,🚲DIY Face Mask at Home 💙 How to Make Face Mask ☔ Awesome Face Mask Design !,3:39,3.65,248K,3 weeks ago
203,qTfPZtqpBWQ,https://youtube.com/watch?v=qTfPZtqpBWQ,How to make 2 Easy Face Masks / Face mask making From Cloth Bag/ How To Make Mask At Home,5:40,5.666666666666667,247K,1 month ago
204,SoAy8SUcr7o,https://youtube.com/watch?v=SoAy8SUcr7o,DIY: Handmade Mask!!! How to Make Face Mask at Home using carry Bag/Cloth!!!,4:28,4.466666666666667,247K,1 month ago
205,XoyH2rlpxq8,https://youtube.com/watch?v=XoyH2rlpxq8,How to make DIY face masks at home | ABC7,4:58,4.966666666666667,236K,3 weeks ago
206,RRofKRr5_JM,https://youtube.com/watch?v=RRofKRr5_JM,DIY Face Mask,4:06,4.1,235K,1 month ago
207,dmlKaEv3hr8,https://youtube.com/watch?v=dmlKaEv3hr8,🚲Make Face Mask with Rubber Bands 💙 How to Make Face Mask ☔ Creative Face Mask Idea at Home !,2:44,2.7333333333333334,231K,2 weeks ago
208,7F3HnpU6F5Q,https://youtube.com/watch?v=7F3HnpU6F5Q,How to make face mask at home |  Diy Easy and quick ( in hindi),3:10,3.1666666666666665,231K,1 month ago
209,7c-Kmeb_16o,https://youtube.com/watch?v=7c-Kmeb_16o,How to Make Your Own Face Mask (only 2 materials needed!),0:33,0.55,228K,1 month ago
210,Sv2SVCIYnKo,https://youtube.com/watch?v=Sv2SVCIYnKo,How to make FACE MASK | DIY Sew Mask | Kako napraviti Masku za Lice,3:45,3.75,225K,1 month ago
211,UvMEJfwVlUs,https://youtube.com/watch?v=UvMEJfwVlUs,Making a face mask at home | DIY Face Mask No Sewing Machine | Easy Mask With Filter Pocket,6:30,6.5,225K,1 day ago
212,lIdDMUcY_aQ,https://youtube.com/watch?v=lIdDMUcY_aQ,EASY: How to Sew a Face Mask 2 Different Styles! New CDC Recommendation - Everyone NEEDS a Mask!,20:30,20.5,222K,3 weeks ago
213,M3Dm1NKoqfA,https://youtube.com/watch?v=M3Dm1NKoqfA,Making A Face Mask,32:16,32.266666666666666,214K,Streamed 1 month ago
214,89o5040HGhQ,https://youtube.com/watch?v=89o5040HGhQ,"How to Make the Best Face Mask, No Sewing (Don't use Cotton or Vac Bags!)",21:15,21.25,210K,1 week ago
215,umsULo5-2bM,https://youtube.com/watch?v=umsULo5-2bM,MASK TUTORIAL: Adam Joseph shows you how to make a mask out of a sock,2:26,2.4333333333333336,205K,2 weeks ago
216,BS8R2lZMYfI,https://youtube.com/watch?v=BS8R2lZMYfI,How to make face mask with cotton fabric //   कॉटन कपडे से फैस मास्क बनाना सीखें,8:10,8.166666666666666,203K,2 weeks ago
217,SrJCklRgL7s,https://youtube.com/watch?v=SrJCklRgL7s,Some China-made coronavirus test kits and face masks rejected as ‘unreliable’ in European countries,3:32,3.533333333333333,200K,3 weeks ago
218,smjeqviDCBY,https://youtube.com/watch?v=smjeqviDCBY,How to make a DIY cloth face mask,4:07,4.116666666666666,199K,3 weeks ago
219,__1wgWbvbgY,https://youtube.com/watch?v=__1wgWbvbgY,How to Sew a DIY Cloth Face Mask,7:00,7,195K,2 weeks ago
220,yCmt88ppFoc,https://youtube.com/watch?v=yCmt88ppFoc,DIY - How to Make: 7 EASY Sewing Crafts | Face Mask | Cami | Bean Bag & More #StayHome #WithMe,15:47,15.783333333333333,192K,1 week ago
221,4oPeBvVzZEU,https://youtube.com/watch?v=4oPeBvVzZEU,☔Make Face Mask with Hair Rubber Bands 💜 Make Face Mask at Home 🍎 Face Mask Using Rubber Bands  !,2:51,2.85,192K,1 week ago
222,GtuNTKw0dpM,https://youtube.com/watch?v=GtuNTKw0dpM,HOW TO MAKE A FACE MASK WITH FILTER POCKET | DIY Face Mask Out of Shirt | No Sewing Machine,12:28,12.466666666666667,192K,3 days ago
223,BXxWyJ2r1co,https://youtube.com/watch?v=BXxWyJ2r1co,How to Make a Fabric Mask for Your Child,4:42,4.7,188K,2 weeks ago
224,0oxEw-XYLZ8,https://youtube.com/watch?v=0oxEw-XYLZ8,CHILD'S FACE MASK WITH FILTER POCKET & NOSE WIRE | DIY CHILD'S FACE MASK | DIY CHILDREN'S FACE MASK,11:17,11.283333333333333,186K,3 weeks ago
225,2_9wQmn3TMc,https://youtube.com/watch?v=2_9wQmn3TMc,DIY Easy Face Mask From Cloth | How to make reusable Face mask easily at home Easy in tamil method-1,10:44,10.733333333333333,185K,1 month ago
226,_SsxMcgwgG4,https://youtube.com/watch?v=_SsxMcgwgG4,DIY - How to make a Face Mask,19:43,19.716666666666665,183K,1 month ago
227,PcxhH0Lkp6Q,https://youtube.com/watch?v=PcxhH0Lkp6Q,How To Make A DIY Face Mask with Filter Pocket & Bendable Nose,13:35,13.583333333333334,178K,2 weeks ago
228,gVmilweCgFU,https://youtube.com/watch?v=gVmilweCgFU,EASY TO MAKE DIY FACE MASK | Simple No Sew Face Mask Making at Home,3:09,3.15,178K,3 weeks ago
229,ne3-HyGHTDw,https://youtube.com/watch?v=ne3-HyGHTDw,🇺🇸 U.S. Surgeon General shows us how to make a face mask by using an old t-shirt and 2 rubber bands,0:46,0.7666666666666667,177K,3 weeks ago
230,vqx8Z0LQb8s,https://youtube.com/watch?v=vqx8Z0LQb8s,How To Make Face Mask at home | Handmade Mask | DIY Face Mask,3:44,3.7333333333333334,177K,1 month ago
231,nV5B36iBVAw,https://youtube.com/watch?v=nV5B36iBVAw,How to make a face mask with a glue gun | Diy mask tutorial | Homemade mask | without sewing,6:28,6.466666666666667,176K,1 month ago
232,2Mc3i0WLO10,https://youtube.com/watch?v=2Mc3i0WLO10,DIY Face Mask | How to make MEDICAL MASK out of PAPER TOWEL | Tutorial by NProkuda,10:47,10.783333333333333,171K,1 month ago
233,46L1L8oRpzA,https://youtube.com/watch?v=46L1L8oRpzA,Fitted FABRIC FACE MASK,11:45,11.75,170K,1 month ago
234,VWPnLknbFkM,https://youtube.com/watch?v=VWPnLknbFkM,⭐How To Make a DIY FACE MASK w/ Filter Pocket Tutorial (Cricut),14:22,14.366666666666667,170K,2 weeks ago
235,gp_FSt8Vd-E,https://youtube.com/watch?v=gp_FSt8Vd-E,Annoying Orange - How2 Make a Facemask,2:14,2.2333333333333334,163K,4 days ago
236,JY-29VBkGmw,https://youtube.com/watch?v=JY-29VBkGmw,【DIY Face Mask – 8 Steps in Making Protective Gear】,5:17,5.283333333333333,163K,1 month ago
237,NarWmxfow_E,https://youtube.com/watch?v=NarWmxfow_E,How to make face mask at home no sewing machine | Make face mask from an old T-shirt,10:03,10.05,160K,3 weeks ago
238,rz68dGEpqUw,https://youtube.com/watch?v=rz68dGEpqUw,DIY Face Mask No Sew Method Video Tutorial! EASY with Hair Ties BANDANA STYLE,3:16,3.2666666666666666,156K,2 weeks ago
239,zWDnroseE1s,https://youtube.com/watch?v=zWDnroseE1s,The easiest way to make face mask | DIY,2:50,2.8333333333333335,153K,3 weeks ago
240,t2l1KOjR9x0,https://youtube.com/watch?v=t2l1KOjR9x0,DIY - How To Make A Face Mask In 15 Minutes,12:32,12.533333333333333,153K,3 weeks ago
241,OtRR0_IEZsU,https://youtube.com/watch?v=OtRR0_IEZsU,15 Minute Face Mask With Ties,11:36,11.6,153K,3 weeks ago
242,-u70sgWb6hQ,https://youtube.com/watch?v=-u70sgWb6hQ,HOW TO MAKE  FACE MASK WITH FILTER POCKET/ FACE MASK SEWING TUTORIAL/ HOW TO SEW FACE MASK WITH TIES,8:43,8.716666666666667,153K,3 weeks ago
243,H0qvr6hde4s,https://youtube.com/watch?v=H0qvr6hde4s,DIY Face Mask with Pocket | No Sewing Machine,20:28,20.466666666666665,150K,1 month ago
244,PvKgjfrs2M4,https://youtube.com/watch?v=PvKgjfrs2M4,DIY Face Mask | How to make MEDICAL MASK out of SANITARY PADS | Tutorial by NProkuda,6:17,6.283333333333333,141K,1 month ago
245,BPcp21pOUTo,https://youtube.com/watch?v=BPcp21pOUTo,DIY : Reusable Face Mask with Filter | Cheap & Easy to Make | Free Pattern,13:00,13,139K,1 month ago
246,KplpmJKqAAY,https://youtube.com/watch?v=KplpmJKqAAY,HOW TO MAKE YOUR MAKEUP LAST UNDER A FACE MASK!,19:56,19.933333333333334,139K,1 week ago
247,gUcC9_yJvHM,https://youtube.com/watch?v=gUcC9_yJvHM,How to make a no-sew mask with an old t-shirt and shoelaces,2:51,2.85,138K,3 weeks ago
248,dS59T_KofCw,https://youtube.com/watch?v=dS59T_KofCw,Face masks made from air conditioners’ filters,1:48,1.8,137K,1 month ago
249,H_-YJ-Bsi6o,https://youtube.com/watch?v=H_-YJ-Bsi6o,Making Masks | why & how i'm making them,9:01,9.016666666666667,136K,1 month ago
250,axrg8l0FwMw,https://youtube.com/watch?v=axrg8l0FwMw,HOW TO MAKE A DIY FACE MASK | 3 Easy Designs,6:55,6.916666666666667,134K,1 week ago
251,4ebIo5pYC2Q,https://youtube.com/watch?v=4ebIo5pYC2Q,Wearing Mask Everyday? Try this Headband Face Mask! 🥰,4:02,4.033333333333333,132K,4 weeks ago
252,LReYvXqO5-Q,https://youtube.com/watch?v=LReYvXqO5-Q,How to Sew a No Pleat Cloth Face Mask,7:02,7.033333333333333,130K,2 weeks ago
253,86NAGzuToSU,https://youtube.com/watch?v=86NAGzuToSU,DIY Face Mask out of leggings |  5 Minutes | lularoe face mask,5:43,5.716666666666667,130K,3 weeks ago
254,0B67BdDe2yk,https://youtube.com/watch?v=0B67BdDe2yk,Turn your handkerchief in to a face mask\Face mask with kerchief\DIY mask,1:41,1.6833333333333333,128K,1 month ago
255,iFB5Ult09AY,https://youtube.com/watch?v=iFB5Ult09AY,How to make face mask that perfectly fits your face | DIY,3:49,3.8166666666666664,124K,4 days ago
256,I0teRnAcgAo,https://youtube.com/watch?v=I0teRnAcgAo,SIMPLE DIY Mask With Filter And Wire 😷 How to Make Face Mask Cloth with Wire,5:45,5.75,124K,2 weeks ago
257,Zj0NFR4NV_c,https://youtube.com/watch?v=Zj0NFR4NV_c,HOW TO SEW YOUR OWN SURGICAL FACE MASK WITH FILTER POCKET,22:56,22.933333333333334,123K,1 month ago
258,2hRDkZhEBFU,https://youtube.com/watch?v=2hRDkZhEBFU,HOW TO MAKE A FACE MASK OUT OF A SOCK | DIY,4:49,4.816666666666666,122K,2 weeks ago
259,0dAQk-bQpvg,https://youtube.com/watch?v=0dAQk-bQpvg,Tutorial: How To Make a Surgical Face Mask FAST with a Serger!,14:41,14.683333333333334,122K,1 month ago
260,CPA-NnyIreU,https://youtube.com/watch?v=CPA-NnyIreU,Face mask from a t-shirt tutorial: How to protect from coronavirus | USA TODAY,1:11,1.1833333333333333,120K,2 weeks ago
261,M8_0vFwGwXc,https://youtube.com/watch?v=M8_0vFwGwXc,😷No Sew Face Mask Easy | Using a bandana and two rubber bands - DIY,1:39,1.65,115K,2 weeks ago
262,3mE-27211Pc,https://youtube.com/watch?v=3mE-27211Pc,Fabric Face Mask to protect N95 (How to make a face mask with filter pocket & metal strip to fit),18:55,18.916666666666668,114K,1 month ago
263,HuGbEa2ex74,https://youtube.com/watch?v=HuGbEa2ex74,How to Make DIY Face Mask out of a Bra | Tutorial,1:42,1.7,112K,3 weeks ago
264,M2LxS4bKmA8,https://youtube.com/watch?v=M2LxS4bKmA8,How to make face mask with Socks in 30 Seconds,2:05,2.0833333333333335,111K,2 weeks ago
265,vyDtrobkaxg,https://youtube.com/watch?v=vyDtrobkaxg,Fighting Coronavirus (COVID-19) Together: How to Make a Facemask,4:45,4.75,110K,1 month ago
266,VYiY8ePUveg,https://youtube.com/watch?v=VYiY8ePUveg,How to make face masks (no sewing required),2:06,2.1,108K,3 weeks ago
267,0T4x4irl7Gk,https://youtube.com/watch?v=0T4x4irl7Gk,How to make face mask with leggings | DIY,2:12,2.2,108K,4 weeks ago
268,_qPJ6BlmjUo,https://youtube.com/watch?v=_qPJ6BlmjUo,How to make 'no sew' face mask with old T-shirt | DIY,2:13,2.216666666666667,108K,3 weeks ago
269,6cDvpbHVfcw,https://youtube.com/watch?v=6cDvpbHVfcw,How to make Face mask / 立体自制口罩 【全貼合】可換濾棉 マスクはどうやって作 마스크 만들기 #HandyMum,7:44,7.733333333333333,106K,2 months ago
270,vP3VzMQQJrc,https://youtube.com/watch?v=vP3VzMQQJrc,Making a face mask without a sewing machine,1:22,1.3666666666666667,105K,3 weeks ago
271,8cU0RbNUTwI,https://youtube.com/watch?v=8cU0RbNUTwI,DIY How to make a fabric face mask | Child mask | Easy mask for kids #fabricmask #mask,4:31,4.516666666666667,102K,1 month ago
272,TGo5k6Ajcgo,https://youtube.com/watch?v=TGo5k6Ajcgo,How to Make a Mask with a Scarf for Coronavirus | DIY No Sew Mask,3:55,3.9166666666666665,102K,2 weeks ago
273,eeiunCMctQg,https://youtube.com/watch?v=eeiunCMctQg,Make a Face Mask At Home | #WithMe,0:16,0.26666666666666666,101K,3 days ago
274,cf5SWwpNHds,https://youtube.com/watch?v=cf5SWwpNHds,How To Make Face Mask At Home By Tissue Paper || How To Make Own Face Mask |Tissue Paper Face Mask,7:08,7.133333333333334,97K,1 month ago
275,_4KWbr7lovk,https://youtube.com/watch?v=_4KWbr7lovk,How to make a face mask at home for coronavirus,4:56,4.933333333333334,96K,1 month ago
276,SZSWECx4PDQ,https://youtube.com/watch?v=SZSWECx4PDQ,3 ways how to make face mask with napkin | DIY,8:04,8.066666666666666,94K,1 month ago
277,0kww4LZ2qek,https://youtube.com/watch?v=0kww4LZ2qek,"DIY FACE MASK | Made with coffee filter, handkerchief and rubber bands. (no sewing)",3:44,3.7333333333333334,90K,3 weeks ago
278,gNkrAYKuUso,https://youtube.com/watch?v=gNkrAYKuUso,DIY No-Sew Face Mask with a Bandana and Hair Ties or Rubberbands,5:49,5.816666666666666,90K,2 weeks ago
279,jxnkkBKXsZA,https://youtube.com/watch?v=jxnkkBKXsZA,DIY homemade FACE MASK with kitchen roll paper at Home | ORIGAMI FACIL,2:44,2.7333333333333334,88K,1 month ago
280,pxv7APBmVEU,https://youtube.com/watch?v=pxv7APBmVEU,How to make a face mask using a reusable grocery bag and pipe cleaners,3:34,3.5666666666666664,87K,3 weeks ago
281,yZh2XTgQQQ8,https://youtube.com/watch?v=yZh2XTgQQQ8,How to make a face mask (with nose wire & filter) | Coronavirus,19:12,19.2,86K,1 month ago
282,WH4xFQQexMU,https://youtube.com/watch?v=WH4xFQQexMU,DIY FACE MASK 2 STYLES |  Make Easy Fabric FACE MASKS in LESS THAN 10 MINUTES! REUSABLE FACE MASK,11:53,11.883333333333333,85K,2 weeks ago
283,buR_MDYBl-U,https://youtube.com/watch?v=buR_MDYBl-U,No Elastic Face Mask,24:29,24.483333333333334,85K,Streamed 3 weeks ago
284,Gk76YVhJEMs,https://youtube.com/watch?v=Gk76YVhJEMs,How to make face mask with fabric ( two layer) | DIY,3:15,3.25,85K,3 weeks ago
285,yucD2lymIes,https://youtube.com/watch?v=yucD2lymIes,How to make No-Sew Face Mask in 1 minute with rubber bands or hair ties,1:28,1.4666666666666668,84K,3 weeks ago
286,STC3UOEBdoA,https://youtube.com/watch?v=STC3UOEBdoA,How to make face mask from rumal //Handkerchief face mask just in 1 minute / protection from corona,6:04,6.066666666666666,83K,4 weeks ago
287,k-gKo43s6nw,https://youtube.com/watch?v=k-gKo43s6nw,"How to make filter face mask,  N95 mask shortage, free pattern, DIY sew tutorial making, Filti mask",18:17,18.283333333333335,82K,3 weeks ago
288,-AsGTLs6YkQ,https://youtube.com/watch?v=-AsGTLs6YkQ,How to Sew a Face Mask From a T-Shirt - Beginner Friendly - Hand Sew - Pattern - #masksNOW,15:50,15.833333333333334,81K,2 weeks ago
289,vIT0wprRaqI,https://youtube.com/watch?v=vIT0wprRaqI,DIY Emergency Face Mask | How To Make Face Mask | Mask From Tissue paper,3:49,3.8166666666666664,81K,1 month ago
290,iSNQTSIQnLo,https://youtube.com/watch?v=iSNQTSIQnLo,How to make face masks to support healthcare workers,5:25,5.416666666666667,80K,1 month ago
291,9ty84ckaNlQ,https://youtube.com/watch?v=9ty84ckaNlQ,How To Make Face Mask-Bandana Adapters ( please share),19:15,19.25,78K,1 week ago
292,CmNIOf5ixQ0,https://youtube.com/watch?v=CmNIOf5ixQ0,"DIY facemask with ear ties, filter pocket, and nose wire tutorial.  Pattern in description",23:43,23.716666666666665,78K,1 month ago
293,Xq3hk1PgK4c,https://youtube.com/watch?v=Xq3hk1PgK4c,Face Mask Sewing Tutorial How to make Face Mask with Filter Pocket | DIY Cloth Face Mask,4:41,4.683333333333334,76K,1 week ago
294,CI_x254c7VQ,https://youtube.com/watch?v=CI_x254c7VQ,HOW TO SEW A FACE MASK WITH FILTER POCKET | Cloth Face Mask Sewing Tutorial,8:45,8.75,76K,1 week ago
295,AY14bMuLV5M,https://youtube.com/watch?v=AY14bMuLV5M,Face mask sewing|How to Make Face Mask with Filter pocket. หน้ากากอนามัย มีที่ใส่แผ่นกรอง แบบง่ายๆ,6:49,6.816666666666666,76K,1 week ago
296,YVHP5SEmuKQ,https://youtube.com/watch?v=YVHP5SEmuKQ,How To Make A Face Mask That Best Fits Your Face,4:01,4.016666666666667,74K,1 day ago
297,SUScBB1BSps,https://youtube.com/watch?v=SUScBB1BSps,DIY FACE MASK *no sewing required*,4:43,4.716666666666667,73K,3 weeks ago
298,ClBuv--R4uY,https://youtube.com/watch?v=ClBuv--R4uY,How to Make Face Mask at Home ~ DIY Face Mask,2:49,2.8166666666666664,72K,1 week ago
299,obwFO2rTEnU,https://youtube.com/watch?v=obwFO2rTEnU,Will wearing face masks protect against coronavirus? Dr. Oz weighs in  | FOX 5 DC,4:22,4.366666666666666,72K,3 weeks ago
300,QiGdggvBgzg,https://youtube.com/watch?v=QiGdggvBgzg,How To Make a DIY Reversible Face Mask SOOOO EASY Reusable & Washable | increesemypiece,7:14,7.233333333333333,71K,2 weeks ago
301,gINNCYw1agc,https://youtube.com/watch?v=gINNCYw1agc,How To Make Your Own Facemask Using Everyday Items | This Morning,7:08,7.133333333333334,71K,4 days ago
302,kpTApHRL080,https://youtube.com/watch?v=kpTApHRL080,How to make no-sew face masks out of a t-shirt,2:49,2.8166666666666664,70K,1 week ago
